rank,num_procs,distribution,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,matrix
0,4,1D,1,0.000153065,0.000087261,9635,4313,19270,flowmeter0
0,4,1D,2,0.000167847,0.000103474,9635,4313,19270,flowmeter0
0,4,1D,3,0.000159502,0.000095606,9635,4313,19270,flowmeter0
0,4,1D,4,0.000157833,0.000094891,9635,4313,19270,flowmeter0
0,4,1D,5,0.000165701,0.000102282,9635,4313,19270,flowmeter0
0,4,1D,6,0.000177383,0.000107765,9635,4313,19270,flowmeter0
0,4,1D,7,0.000161171,0.000099421,9635,4313,19270,flowmeter0
0,4,1D,8,0.000169516,0.000106573,9635,4313,19270,flowmeter0
0,4,1D,9,0.000154972,0.000093699,9635,4313,19270,flowmeter0
0,8,1D,0,0.000121832,0.000092983,4812,2734,9624,flowmeter0
0,8,1D,1,0.000105858,0.000079393,4812,2734,9624,flowmeter0
0,8,1D,2,0.000104427,0.000079393,4812,2734,9624,flowmeter0
0,8,1D,3,0.000111580,0.000087500,4812,2734,9624,flowmeter0
0,8,1D,4,0.000123978,0.000100851,4812,2734,9624,flowmeter0
0,8,1D,5,0.000122070,0.000099659,4812,2734,9624,flowmeter0
0,8,1D,6,0.000129223,0.000107288,4812,2734,9624,flowmeter0
0,8,1D,7,0.000132561,0.000110626,4812,2734,9624,flowmeter0
0,8,1D,8,0.000127792,0.000105619,4812,2734,9624,flowmeter0
0,8,1D,9,0.000126839,0.000105381,4812,2734,9624,flowmeter0
0,16,1D,0,0.000119925,0.000108480,2407,1680,4814,flowmeter0
0,16,1D,1,0.000113487,0.000103235,2407,1680,4814,flowmeter0
0,16,1D,2,0.000117779,0.000107765,2407,1680,4814,flowmeter0
0,16,1D,3,0.000120401,0.000110388,2407,1680,4814,flowmeter0
0,16,1D,4,0.000110865,0.000101328,2407,1680,4814,flowmeter0
0,16,1D,5,0.000105143,0.000095367,2407,1680,4814,flowmeter0
0,16,1D,6,0.000109673,0.000100136,2407,1680,4814,flowmeter0
0,16,1D,7,0.000131130,0.000121355,2407,1680,4814,flowmeter0
0,16,1D,8,0.000116825,0.000107288,2407,1680,4814,flowmeter0
0,16,1D,9,0.000104666,0.000095129,2407,1680,4814,flowmeter0
0,32,1D,0,0.000243187,0.000237465,1202,894,2404,flowmeter0
0,32,1D,1,0.000254154,0.000249386,1202,894,2404,flowmeter0
0,32,1D,2,0.000214577,0.000210047,1202,894,2404,flowmeter0
0,32,1D,3,0.000231028,0.000226259,1202,894,2404,flowmeter0
0,32,1D,4,0.000258446,0.000253439,1202,894,2404,flowmeter0
0,32,1D,5,0.000242472,0.000237465,1202,894,2404,flowmeter0
0,32,1D,6,0.000243187,0.000238419,1202,894,2404,flowmeter0
0,32,1D,7,0.000221968,0.000216961,1202,894,2404,flowmeter0
0,32,1D,8,0.000330448,0.000325680,1202,894,2404,flowmeter0
0,32,1D,9,0.000232935,0.000228167,1202,894,2404,flowmeter0
0,64,1D,0,0.000730038,0.000727177,599,447,1198,flowmeter0
0,64,1D,1,0.000552177,0.000549555,599,447,1198,flowmeter0
0,64,1D,2,0.000658512,0.000656128,599,447,1198,flowmeter0
0,64,1D,3,0.000538349,0.000535965,599,447,1198,flowmeter0
0,64,1D,4,0.000680923,0.000678539,599,447,1198,flowmeter0
0,64,1D,5,0.000738621,0.000735998,599,447,1198,flowmeter0
0,64,1D,6,0.000690699,0.000688314,599,447,1198,flowmeter0
0,64,1D,7,0.000641108,0.000638723,599,447,1198,flowmeter0
0,64,1D,8,0.000671625,0.000669241,599,447,1198,flowmeter0
0,64,1D,9,0.000546455,0.000544071,599,447,1198,flowmeter0
0,128,1D,0,0.014213562,0.014211655,297,221,594,flowmeter0
0,128,1D,1,0.014126778,0.014125586,297,221,594,flowmeter0
0,128,1D,2,0.014070034,0.014068604,297,221,594,flowmeter0
0,128,1D,3,0.014063120,0.014061689,297,221,594,flowmeter0
0,128,1D,4,0.014115095,0.014113188,297,221,594,flowmeter0
0,128,1D,5,0.014040947,0.014039516,297,221,594,flowmeter0
0,128,1D,6,0.014069796,0.014068365,297,221,594,flowmeter0
0,128,1D,7,0.014048338,0.014046907,297,221,594,flowmeter0
0,128,1D,8,0.014110565,0.014109373,297,221,594,flowmeter0
0,128,1D,9,0.014063358,0.014062166,297,221,594,flowmeter0
0,1,1D,0,0.098273993,0.000002384,31207734,0,62415468,Hook_1498
0,1,1D,1,0.098247290,0.000002623,31207734,0,62415468,Hook_1498
0,1,1D,2,0.098275423,0.000001907,31207734,0,62415468,Hook_1498
0,1,1D,3,0.098216295,0.000002146,31207734,0,62415468,Hook_1498
0,1,1D,4,0.098222017,0.000002146,31207734,0,62415468,Hook_1498
0,1,1D,5,0.098256588,0.000002623,31207734,0,62415468,Hook_1498
0,1,1D,6,0.098246574,0.000002623,31207734,0,62415468,Hook_1498
0,1,1D,7,0.098294497,0.000001907,31207734,0,62415468,Hook_1498
0,1,1D,8,0.098314524,0.000002146,31207734,0,62415468,Hook_1498
0,1,1D,9,0.098221064,0.000002384,31207734,0,62415468,Hook_1498
0,2,1D,0,0.104919672,0.011639118,15603136,744635,31206272,Hook_1498
0,2,1D,1,0.101280689,0.008000851,15603136,744635,31206272,Hook_1498
0,2,1D,2,0.100668907,0.007269621,15603136,744635,31206272,Hook_1498
0,2,1D,3,0.100610733,0.007117987,15603136,744635,31206272,Hook_1498
0,2,1D,4,0.100702763,0.006999731,15603136,744635,31206272,Hook_1498
0,2,1D,5,0.100697994,0.006977081,15603136,744635,31206272,Hook_1498
0,2,1D,6,0.100534678,0.007066727,15603136,744635,31206272,Hook_1498
0,2,1D,7,0.100719690,0.006914616,15603136,744635,31206272,Hook_1498
