num_procs,distribution,rank,matrix,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
4,2D_cyclic,3,cond-mat-2005,0.0003523763,1.4610299999999996e-05,40470.0,4724.0,80940.0,0.000337766
4,2D_cyclic,3,dixmaanl,0.000122526,2.6455199999999994e-05,60000.0,15000.0,120000.0,9.607080000000001e-05
4,2D_cyclic,3,flowmeter0,7.55884e-05,9.1811e-06,12049.0,2417.0,24098.0,6.64073e-05
8,1D,0,1138_bus,3.949309999999999e-05,3.802929999999999e-05,322.0,139.0,644.0,1.4637999999999977e-06
8,1D,0,cond-mat-2005,0.00023902079999999997,9.76884e-05,21865.0,10276.0,43730.0,0.00014133239999999995
8,1D,0,dixmaanl,4.72279e-05,1.44484e-05,22499.0,7499.0,44998.0,3.27795e-05
8,1D,0,flowmeter0,0.00012801809999999996,6.855389999999999e-05,4812.0,2734.0,9624.0,5.946419999999997e-05
8,1D,1,1138_bus,6.330449999999998e-05,6.24697e-05,325.0,152.0,650.0,8.347999999999873e-07
8,1D,1,cond-mat-2005,0.00023982,0.00010470139999999999,21820.0,10124.0,43640.0,0.0001351186
8,1D,1,dixmaanl,4.50873e-05,1.38913e-05,22500.0,7500.0,45000.0,3.1196e-05
8,1D,1,flowmeter0,0.00015088799999999998,0.0001403694,4810.0,2675.0,9620.0,1.0518599999999984e-05
8,1D,2,1138_bus,6.317979999999999e-05,6.255689999999998e-05,338.0,162.0,676.0,6.229000000000038e-07
8,1D,2,cond-mat-2005,0.00019101169999999999,0.0001003527,21869.0,10056.0,43738.0,9.065899999999999e-05
8,1D,2,dixmaanl,5.55053e-05,2.5103099999999997e-05,22500.0,7500.0,45000.0,3.0402200000000002e-05
8,1D,2,flowmeter0,0.0001354549,0.00012223129999999998,4813.0,2714.0,9626.0,1.322360000000002e-05
8,1D,3,1138_bus,6.31921e-05,6.239659999999999e-05,317.0,142.0,634.0,7.955000000000028e-07
8,1D,3,cond-mat-2005,0.00022811659999999998,0.00010058820000000001,21843.0,10122.0,43686.0,0.0001275284
