num_procs,distribution,run,matrix,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
4,1D,8,cond-mat-2005,0.000627041,0.000204563,44345.0,13288.0,88690.0,0.00042247799999999995
4,1D,8,dixmaanl,0.000619411,0.000447989,44999.0,14999.0,89998.0,0.00017142200000000007
4,1D,8,flowmeter0,0.000169516,0.000106573,9635.0,4313.0,19270.0,6.294300000000001e-05
4,1D,8,msdoor,0.017905712,0.003371477,2558744.0,295524.0,5117488.0,0.014534235000000001
4,1D,8,tmt_sym,0.009889126,0.004394531,726120.0,363253.0,1452240.0,0.005494595
4,1D,9,1138_bus,3.9339e-05,3.6716e-05,665.0,247.0,1330.0,2.6229999999999984e-06
4,1D,9,Hook_1498,0.073438168,0.011525631,7802548.0,1087032.0,15605096.0,0.061912537
4,1D,9,cond-mat-2005,0.000632524,0.000209808,44345.0,13288.0,88690.0,0.00042271599999999996
4,1D,9,dixmaanl,0.000612259,0.000447989,44999.0,14999.0,89998.0,0.00016427
4,1D,9,flowmeter0,0.000154972,9.3699e-05,9635.0,4313.0,19270.0,6.1273e-05
