rank,num_procs,distribution,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops
0,2,2D_cyclic,9,0.001410007,0.000311375,499956,5000,999912
0,4,2D_cyclic,0,0.001546144,0.000391006,499978,10000,999956
0,4,2D_cyclic,1,0.001570463,0.000428438,499978,10000,999956
0,4,2D_cyclic,2,0.001529217,0.000390291,499978,10000,999956
0,4,2D_cyclic,3,0.001574039,0.000437737,499978,10000,999956
0,4,2D_cyclic,4,0.001523733,0.000385284,499978,10000,999956
0,4,2D_cyclic,5,0.001523972,0.000387430,499978,10000,999956
0,4,2D_cyclic,6,0.001576424,0.000433683,499978,10000,999956
0,4,2D_cyclic,7,0.001576662,0.000441551,499978,10000,999956
0,4,2D_cyclic,8,0.001518011,0.000381231,499978,10000,999956
0,4,2D_cyclic,9,0.002053499,0.000918627,499978,10000,999956
0,8,2D_cyclic,0,0.002030134,0.000751019,499970,15000,999940
0,8,2D_cyclic,1,0.001934290,0.000708818,499970,15000,999940
0,8,2D_cyclic,2,0.001940489,0.000686169,499970,15000,999940
0,8,2D_cyclic,3,0.001934052,0.000690699,499970,15000,999940
0,8,2D_cyclic,4,0.001941681,0.000691175,499970,15000,999940
0,8,2D_cyclic,5,0.001966953,0.000746727,499970,15000,999940
0,8,2D_cyclic,6,0.001942635,0.000693560,499970,15000,999940
0,8,2D_cyclic,7,0.001844883,0.000623941,499970,15000,999940
0,8,2D_cyclic,8,0.001837015,0.000572681,499970,15000,999940
0,8,2D_cyclic,9,0.002339840,0.001095295,499970,15000,999940
0,16,2D_cyclic,0,0.003169298,0.001665831,499990,30000,999980
0,16,2D_cyclic,1,0.003203630,0.001729965,499990,30000,999980
0,16,2D_cyclic,2,0.002908230,0.001450777,499990,30000,999980
0,16,2D_cyclic,3,0.002971888,0.001513720,499990,30000,999980
0,16,2D_cyclic,4,0.002954960,0.001485109,499990,30000,999980
0,16,2D_cyclic,5,0.002930641,0.001441479,499990,30000,999980
0,16,2D_cyclic,6,0.002829790,0.001349449,499990,30000,999980
0,16,2D_cyclic,7,0.002962828,0.001502991,499990,30000,999980
0,16,2D_cyclic,8,0.002825022,0.001356363,499990,30000,999980
0,16,2D_cyclic,9,0.003090382,0.001621723,499990,30000,999980
0,32,2D_cyclic,0,0.004286289,0.002652168,499987,35000,999974
0,32,2D_cyclic,1,0.004377842,0.002771378,499987,35000,999974
0,32,2D_cyclic,2,0.004232645,0.002628326,499987,35000,999974
0,32,2D_cyclic,3,0.004381418,0.002774477,499987,35000,999974
0,32,2D_cyclic,4,0.004211903,0.002604246,499987,35000,999974
0,32,2D_cyclic,5,0.004390001,0.002785921,499987,35000,999974
0,32,2D_cyclic,6,0.004397631,0.002797365,499987,35000,999974
0,32,2D_cyclic,7,0.004280329,0.002676964,499987,35000,999974
0,32,2D_cyclic,8,0.004267454,0.002663136,499987,35000,999974
0,32,2D_cyclic,9,0.004312277,0.002710104,499987,35000,999974
0,64,2D_cyclic,0,0.011806250,0.009112597,499990,69855,999980
0,64,2D_cyclic,1,0.011940479,0.009280920,499990,69855,999980
0,64,2D_cyclic,2,0.011953354,0.009312391,499990,69855,999980
0,64,2D_cyclic,3,0.011788845,0.009161472,499990,69855,999980
0,64,2D_cyclic,4,0.011713743,0.009095907,499990,69855,999980
0,64,2D_cyclic,5,0.011770248,0.009155750,499990,69855,999980
0,64,2D_cyclic,6,0.011967897,0.009346008,499990,69855,999980
0,64,2D_cyclic,7,0.012046814,0.009427071,499990,69855,999980
0,64,2D_cyclic,8,0.011852026,0.009244442,499990,69855,999980
0,64,2D_cyclic,9,0.011743307,0.009146214,499990,69855,999980
0,128,2D_cyclic,0,0.024991274,0.022132397,499995,74851,999990
0,128,2D_cyclic,1,0.040754795,0.037828922,499995,74851,999990
0,128,2D_cyclic,2,0.024456024,0.021579504,499995,74851,999990
0,128,2D_cyclic,3,0.025966406,0.022984743,499995,74851,999990
0,128,2D_cyclic,4,0.026648283,0.023605347,499995,74851,999990
0,128,2D_cyclic,5,0.021705389,0.018841743,499995,74851,999990
0,128,2D_cyclic,6,0.022110462,0.019197464,499995,74851,999990
0,128,2D_cyclic,7,0.022095680,0.019167662,499995,74851,999990
0,128,2D_cyclic,8,0.022166967,0.019173622,499995,74851,999990
0,128,2D_cyclic,9,0.021230936,0.018354416,499995,74851,999990
