num_procs,distribution,run,matrix,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
2,2D_cyclic,0,tmt_sym,0.017382383,0.012664795,1451920.0,181678.0,2903840.0,0.004717588000000002
2,2D_cyclic,1,Hook_1498,0.051943779,0.017688513,15604795.0,374506.0,31209590.0,0.034255266000000006
2,2D_cyclic,1,msdoor,0.01685977,0.006337881,5177581.0,103966.0,10355162.0,0.010521889
2,2D_cyclic,1,tmt_sym,0.014874458,0.010073423,1451920.0,181678.0,2903840.0,0.004801035
2,2D_cyclic,2,Hook_1498,0.051950932,0.01769805,15604795.0,374506.0,31209590.0,0.034252882
2,2D_cyclic,2,msdoor,0.016258478,0.005767345,5177581.0,103966.0,10355162.0,0.010491133
2,2D_cyclic,2,tmt_sym,0.0134902,0.008702755,1451920.0,181678.0,2903840.0,0.004787445000000001
2,2D_cyclic,3,Hook_1498,0.051584482,0.017476082,15604795.0,374506.0,31209590.0,0.0341084
2,2D_cyclic,3,msdoor,0.015763521,0.005281925,5177581.0,103966.0,10355162.0,0.010481596
2,2D_cyclic,3,tmt_sym,0.013092518,0.008405924,1451920.0,181678.0,2903840.0,0.004686593999999999
2,2D_cyclic,4,Hook_1498,0.051575899,0.017524481,15604795.0,374506.0,31209590.0,0.034051418
2,2D_cyclic,4,msdoor,0.015419483,0.004934549,5177581.0,103966.0,10355162.0,0.010484934
2,2D_cyclic,4,tmt_sym,0.022200823,0.011287212,1451920.0,181678.0,2903840.0,0.010913611000000002
2,2D_cyclic,5,Hook_1498,0.051729202,0.017536163,15604795.0,374506.0,31209590.0,0.034193039
2,2D_cyclic,5,msdoor,0.015454054,0.004901171,5177581.0,103966.0,10355162.0,0.010552882999999999
2,2D_cyclic,5,tmt_sym,0.014667988,0.00988245,1451920.0,181678.0,2903840.0,0.004785538000000001
2,2D_cyclic,6,Hook_1498,0.051618814,0.017523527,15604795.0,374506.0,31209590.0,0.034095287
2,2D_cyclic,6,msdoor,0.015324831,0.004852057,5177581.0,103966.0,10355162.0,0.010472774
2,2D_cyclic,6,tmt_sym,0.012959003,0.008220196,1451920.0,181678.0,2903840.0,0.004738806999999999
2,2D_cyclic,7,Hook_1498,0.051921606,0.017657042,15604795.0,374506.0,31209590.0,0.034264564
2,2D_cyclic,7,msdoor,0.015322208,0.004796267,5177581.0,103966.0,10355162.0,0.010525941
2,2D_cyclic,7,tmt_sym,0.013015509,0.008349657,1451920.0,181678.0,2903840.0,0.004665852
2,2D_cyclic,8,Hook_1498,0.051667929,0.017458916,15604795.0,374506.0,31209590.0,0.034209012999999996
2,2D_cyclic,8,msdoor,0.015277147,0.004808903,5177581.0,103966.0,10355162.0,0.010468244
2,2D_cyclic,8,tmt_sym,0.013036013,0.008249044,1451920.0,181678.0,2903840.0,0.004786969
2,2D_cyclic,9,Hook_1498,0.051553011,0.017558575,15604795.0,374506.0,31209590.0,0.033994436
2,2D_cyclic,9,msdoor,0.015411139,0.004825354,5177581.0,103966.0,10355162.0,0.010585785
2,2D_cyclic,9,tmt_sym,0.013029575,0.008271217,1451920.0,181678.0,2903840.0,0.004758357999999999
4,1D,0,Hook_1498,0.070883989,0.014909983,7802548.0,1087032.0,15605096.0,0.05597400599999999
4,1D,0,msdoor,0.019021749,0.005984068,2558744.0,295524.0,5117488.0,0.013037681
4,1D,0,tmt_sym,0.011722326,0.006733418,726120.0,363253.0,1452240.0,0.004988908
4,1D,1,Hook_1498,0.068824768,0.012898922,7802548.0,1087032.0,15605096.0,0.055925845999999994
4,1D,1,msdoor,0.017805815,0.004698992,2558744.0,295524.0,5117488.0,0.013106823
4,1D,1,tmt_sym,0.010279179,0.005358934,726120.0,363253.0,1452240.0,0.004920244999999999
4,1D,2,Hook_1498,0.069036722,0.013174772,7802548.0,1087032.0,15605096.0,0.055861949999999994
4,1D,2,msdoor,0.01753521,0.004435301,2558744.0,295524.0,5117488.0,0.013099909
4,1D,2,tmt_sym,0.009987354,0.005100012,726120.0,363253.0,1452240.0,0.004887342
4,1D,3,Hook_1498,0.069074392,0.013076067,7802548.0,1087032.0,15605096.0,0.055998325
4,1D,3,msdoor,0.017328739,0.004224777,2558744.0,295524.0,5117488.0,0.013103962
4,1D,3,tmt_sym,0.010000467,0.005029202,726120.0,363253.0,1452240.0,0.004971265000000001
4,1D,4,Hook_1498,0.068058968,0.012138605,7802548.0,1087032.0,15605096.0,0.055920363
4,1D,4,msdoor,0.01705265,0.003878355,2558744.0,295524.0,5117488.0,0.013174294999999999
4,1D,4,tmt_sym,0.009686232,0.004739523,726120.0,363253.0,1452240.0,0.004946709
4,1D,5,Hook_1498,0.069378853,0.013190031,7802548.0,1087032.0,15605096.0,0.056188822000000006
4,1D,5,msdoor,0.017174482,0.003905058,2558744.0,295524.0,5117488.0,0.013269424000000002
4,1D,5,tmt_sym,0.009852648,0.004926682,726120.0,363253.0,1452240.0,0.004925966
4,1D,6,Hook_1498,0.068663597,0.012733698,7802548.0,1087032.0,15605096.0,0.055929899000000005
4,1D,6,msdoor,0.016683817,0.003635883,2558744.0,295524.0,5117488.0,0.013047934
4,1D,6,tmt_sym,0.009602547,0.004650593,726120.0,363253.0,1452240.0,0.004951954
4,1D,7,Hook_1498,0.067653894,0.011447668,7802548.0,1087032.0,15605096.0,0.056206226000000005
4,1D,7,msdoor,0.016749382,0.003709078,2558744.0,295524.0,5117488.0,0.013040303999999999
4,1D,7,tmt_sym,0.009585619,0.004656315,726120.0,363253.0,1452240.0,0.004929304
4,1D,8,Hook_1498,0.067976236,0.012201309,7802548.0,1087032.0,15605096.0,0.055774926999999995
4,1D,8,msdoor,0.016743183,0.003633499,2558744.0,295524.0,5117488.0,0.013109683999999998
4,1D,8,tmt_sym,0.00948143,0.0045259,726120.0,363253.0,1452240.0,0.0049555300000000005
4,1D,9,Hook_1498,0.069216728,0.013382912,7802548.0,1087032.0,15605096.0,0.05583381600000001
4,1D,9,msdoor,0.016633511,0.00356102,2558744.0,295524.0,5117488.0,0.013072491
4,1D,9,tmt_sym,0.009549618,0.004611015,726120.0,363253.0,1452240.0,0.004938602999999999
4,2D,0,Hook_1498,0.048826933,0.021382809,15524280.0,0.0,31048560.0,0.027444124000000004
4,2D,0,msdoor,0.013288736,0.005714178,4823733.0,0.0,9647466.0,0.007574558
4,2D,0,tmt_sym,0.012263775,0.008301258,1450962.0,0.0,2901924.0,0.003962516999999999
4,2D,1,Hook_1498,0.04095149,0.013476372,15524280.0,0.0,31048560.0,0.027475118
4,2D,1,msdoor,0.011664391,0.004202604,4823733.0,0.0,9647466.0,0.007461786999999999
4,2D,1,tmt_sym,0.01654315,0.006183863,1450962.0,0.0,2901924.0,0.010359286999999998
4,2D,2,Hook_1498,0.041078568,0.01376462,15524280.0,0.0,31048560.0,0.027313948000000005
4,2D,2,msdoor,0.010841131,0.003415346,4823733.0,0.0,9647466.0,0.007425785000000001
4,2D,2,tmt_sym,0.009275436,0.004898071,1450962.0,0.0,2901924.0,0.004377364999999999
4,2D,3,Hook_1498,0.046582222,0.019258499,15524280.0,0.0,31048560.0,0.027323723
4,2D,3,msdoor,0.010439396,0.002975225,4823733.0,0.0,9647466.0,0.007464171
4,2D,3,tmt_sym,0.010738373,0.006804466,1450962.0,0.0,2901924.0,0.003933907
4,2D,4,Hook_1498,0.052406788,0.02478385,15524280.0,0.0,31048560.0,0.027622938000000003
4,2D,4,msdoor,0.010416746,0.00297904,4823733.0,0.0,9647466.0,0.007437705999999999
4,2D,4,tmt_sym,0.010422468,0.006519318,1450962.0,0.0,2901924.0,0.003903150000000001
4,2D,5,Hook_1498,0.042604446,0.015389204,15524280.0,0.0,31048560.0,0.027215241999999997
4,2D,5,msdoor,0.010426521,0.002963305,4823733.0,0.0,9647466.0,0.007463216
4,2D,5,tmt_sym,0.010084391,0.006163836,1450962.0,0.0,2901924.0,0.003920555
4,2D,6,Hook_1498,0.041226864,0.013688326,15524280.0,0.0,31048560.0,0.027538538
4,2D,6,msdoor,0.010263205,0.002803087,4823733.0,0.0,9647466.0,0.007460117999999999
4,2D,6,tmt_sym,0.009818554,0.005900621,1450962.0,0.0,2901924.0,0.003917933
4,2D,7,Hook_1498,0.046963215,0.019616127,15524280.0,0.0,31048560.0,0.027347088000000002
4,2D,7,msdoor,0.010145187,0.002715349,4823733.0,0.0,9647466.0,0.007429837999999999
4,2D,7,tmt_sym,0.009753466,0.005844831,1450962.0,0.0,2901924.0,0.003908635000000001
4,2D,8,Hook_1498,0.049008369,0.021715164,15524280.0,0.0,31048560.0,0.027293205000000004
4,2D,8,msdoor,0.010135889,0.002682209,4823733.0,0.0,9647466.0,0.007453680000000001
4,2D,8,tmt_sym,0.009768009,0.005852461,1450962.0,0.0,2901924.0,0.003915548
4,2D,9,Hook_1498,0.042621851,0.015277147,15524280.0,0.0,31048560.0,0.027344704000000004
4,2D,9,msdoor,0.01010561,0.002651691,4823733.0,0.0,9647466.0,0.007453919
4,2D,9,tmt_sym,0.010196686,0.006283998,1450962.0,0.0,2901924.0,0.003912688
4,2D_cyclic,0,Hook_1498,0.037093163,0.019434929,8006390.0,374506.0,16012780.0,0.017658234
4,2D_cyclic,0,msdoor,0.013882637,0.008183241,2632180.0,103966.0,5264360.0,0.005699395999999999
4,2D_cyclic,0,tmt_sym,0.013864756,0.011223793,726184.0,181678.0,1452368.0,0.0026409630000000014
4,2D_cyclic,1,Hook_1498,0.032231092,0.014619112,8006390.0,374506.0,16012780.0,0.017611980000000003
4,2D_cyclic,1,msdoor,0.012010098,0.00634861,2632180.0,103966.0,5264360.0,0.005661488
4,2D_cyclic,1,tmt_sym,0.01326704,0.010680199,726184.0,181678.0,1452368.0,0.002586841000000001
4,2D_cyclic,2,Hook_1498,0.03188324,0.014166832,8006390.0,374506.0,16012780.0,0.017716408
4,2D_cyclic,2,msdoor,0.011337757,0.005784512,2632180.0,103966.0,5264360.0,0.005553245
4,2D_cyclic,2,tmt_sym,0.012509108,0.009989977,726184.0,181678.0,1452368.0,0.002519130999999999
4,2D_cyclic,3,Hook_1498,0.031141996,0.013501406,8006390.0,374506.0,16012780.0,0.01764059
4,2D_cyclic,3,msdoor,0.01079154,0.005260706,2632180.0,103966.0,5264360.0,0.005530834
4,2D_cyclic,3,tmt_sym,0.01098752,0.00838995,726184.0,181678.0,1452368.0,0.0025975700000000004
4,2D_cyclic,4,Hook_1498,0.032069206,0.014153957,8006390.0,374506.0,16012780.0,0.017915249
4,2D_cyclic,4,msdoor,0.010445118,0.00489521,2632180.0,103966.0,5264360.0,0.005549908
4,2D_cyclic,4,tmt_sym,0.010277987,0.007790327,726184.0,181678.0,1452368.0,0.002487660000000001
4,2D_cyclic,5,Hook_1498,0.030958652,0.013421774,8006390.0,374506.0,16012780.0,0.017536878
