num_procs,distribution,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
16,2D,1,0.003077984,0.001608372,499984.0,30000.0,999968.0,0.0014696120000000001
16,2D,2,0.003076315,0.001603365,499984.0,30000.0,999968.0,0.00147295
16,2D,3,0.003070354,0.00155139,499984.0,30000.0,999968.0,0.001518964
16,2D,4,0.003074169,0.001594543,499984.0,30000.0,999968.0,0.001479626
16,2D,5,0.00304985,0.001569986,499984.0,30000.0,999968.0,0.0014798639999999998
16,2D,6,0.00302887,0.001533031,499984.0,30000.0,999968.0,0.001495839
16,2D,7,0.002962112,0.001485348,499984.0,30000.0,999968.0,0.0014767639999999998
16,2D,8,0.003033876,0.001564264,499984.0,30000.0,999968.0,0.001469612
16,2D,9,0.003376007,0.001908064,499984.0,30000.0,999968.0,0.001467943
16,2D_cyclic,0,0.003169298,0.001665831,499990.0,30000.0,999980.0,0.001503467
16,2D_cyclic,1,0.00320363,0.001729965,499990.0,30000.0,999980.0,0.0014736649999999999
16,2D_cyclic,2,0.00290823,0.001450777,499990.0,30000.0,999980.0,0.0014574529999999998
16,2D_cyclic,3,0.002971888,0.00151372,499990.0,30000.0,999980.0,0.0014581679999999997
16,2D_cyclic,4,0.00295496,0.001485109,499990.0,30000.0,999980.0,0.0014698509999999999
16,2D_cyclic,5,0.002930641,0.001441479,499990.0,30000.0,999980.0,0.0014891619999999998
16,2D_cyclic,6,0.00282979,0.001349449,499990.0,30000.0,999980.0,0.001480341
16,2D_cyclic,7,0.002962828,0.001502991,499990.0,30000.0,999980.0,0.0014598369999999999
16,2D_cyclic,8,0.002825022,0.001356363,499990.0,30000.0,999980.0,0.001468659
16,2D_cyclic,9,0.003090382,0.001621723,499990.0,30000.0,999980.0,0.001468659
32,1D,0,0.019981146,0.015105247,500000.0,245121.0,1000000.0,0.004875899000000001
32,1D,1,0.018676758,0.014066696,500000.0,245121.0,1000000.0,0.004610062000000002
32,1D,2,0.019082308,0.014371395,500000.0,245121.0,1000000.0,0.004710912999999999
32,1D,3,0.018837452,0.014139891,500000.0,245121.0,1000000.0,0.004697561000000001
32,1D,4,0.018445015,0.013870239,500000.0,245121.0,1000000.0,0.004574775999999999
32,1D,5,0.018563509,0.013914824,500000.0,245121.0,1000000.0,0.004648685
32,1D,6,0.019007921,0.014383316,500000.0,245121.0,1000000.0,0.004624605
32,1D,7,0.018543959,0.013903856,500000.0,245121.0,1000000.0,0.004640103
32,1D,8,0.018569231,0.013996601,500000.0,245121.0,1000000.0,0.004572629999999999
32,1D,9,0.018709421,0.014128447,500000.0,245121.0,1000000.0,0.004580974
32,2D,0,0.004309177,0.002684116,499987.0,35000.0,999974.0,0.0016250610000000001
32,2D,1,0.004309654,0.002723217,499987.0,35000.0,999974.0,0.0015864369999999996
32,2D,2,0.00421381,0.002615213,499987.0,35000.0,999974.0,0.0015985970000000002
32,2D,3,0.004158258,0.002574921,499987.0,35000.0,999974.0,0.0015833369999999998
32,2D,4,0.004187584,0.002607584,499987.0,35000.0,999974.0,0.0015800000000000002
32,2D,5,0.004225016,0.002631426,499987.0,35000.0,999974.0,0.0015935899999999998
32,2D,6,0.004242182,0.002656221,499987.0,35000.0,999974.0,0.0015859609999999999
32,2D,7,0.004215956,0.002629995,499987.0,35000.0,999974.0,0.0015859609999999999
32,2D,8,0.004226446,0.002643347,499987.0,35000.0,999974.0,0.0015830990000000001
32,2D,9,0.004246235,0.002655029,499987.0,35000.0,999974.0,0.001591206
32,2D_cyclic,0,0.004286289,0.002652168,499987.0,35000.0,999974.0,0.0016341210000000005
32,2D_cyclic,1,0.004377842,0.002771378,499987.0,35000.0,999974.0,0.0016064639999999997
32,2D_cyclic,2,0.004232645,0.002628326,499987.0,35000.0,999974.0,0.0016043190000000003
32,2D_cyclic,3,0.004381418,0.002774477,499987.0,35000.0,999974.0,0.0016069409999999998
32,2D_cyclic,4,0.004211903,0.002604246,499987.0,35000.0,999974.0,0.0016076570000000002
32,2D_cyclic,5,0.004390001,0.002785921,499987.0,35000.0,999974.0,0.0016040800000000003
32,2D_cyclic,6,0.004397631,0.002797365,499987.0,35000.0,999974.0,0.001600266
32,2D_cyclic,7,0.004280329,0.002676964,499987.0,35000.0,999974.0,0.0016033650000000003
32,2D_cyclic,8,0.004267454,0.002663136,499987.0,35000.0,999974.0,0.0016043180000000004
32,2D_cyclic,9,0.004312277,0.002710104,499987.0,35000.0,999974.0,0.0016021729999999997
64,1D,0,0.058914185,0.04147625,500000.0,341628.0,1000000.0,0.017437935
64,1D,1,0.055777073,0.03852725,500000.0,341628.0,1000000.0,0.017249823000000004
64,1D,2,0.055747747,0.038441896,500000.0,341628.0,1000000.0,0.017305850999999997
64,1D,3,0.058977842,0.041405439,500000.0,341628.0,1000000.0,0.017572403
64,1D,4,0.059016228,0.041610241,500000.0,341628.0,1000000.0,0.017405986999999998
64,1D,5,0.055786371,0.038665771,500000.0,341628.0,1000000.0,0.0171206
64,1D,6,0.05579114,0.038585663,500000.0,341628.0,1000000.0,0.017205477000000004
64,1D,7,0.055349588,0.03838563,500000.0,341628.0,1000000.0,0.016963958
64,1D,8,0.056140423,0.039033175,500000.0,341628.0,1000000.0,0.017107248
64,1D,9,0.055914402,0.038774014,500000.0,341628.0,1000000.0,0.017140388
64,2D,0,0.01208663,0.009366035,499996.0,69856.0,999992.0,0.0027205949999999993
64,2D,1,0.012150526,0.009434223,499996.0,69856.0,999992.0,0.0027163029999999998
64,2D,2,0.012012243,0.009338617,499996.0,69856.0,999992.0,0.002673626
64,2D,3,0.012182236,0.00950551,499996.0,69856.0,999992.0,0.002676726000000001
64,2D,4,0.011946917,0.00925684,499996.0,69856.0,999992.0,0.002690076999999999
64,2D,5,0.01194787,0.009247065,499996.0,69856.0,999992.0,0.002700804999999999
64,2D,6,0.01192975,0.009227514,499996.0,69856.0,999992.0,0.0027022360000000002
64,2D,7,0.01187706,0.009166956,499996.0,69856.0,999992.0,0.0027101039999999996
64,2D,8,0.011948586,0.00925827,499996.0,69856.0,999992.0,0.002690316
64,2D,9,0.011968851,0.009287834,499996.0,69856.0,999992.0,0.002681017000000001
64,2D_cyclic,0,0.01180625,0.009112597,499990.0,69855.0,999980.0,0.0026936530000000007
64,2D_cyclic,1,0.011940479,0.00928092,499990.0,69855.0,999980.0,0.0026595590000000006
64,2D_cyclic,2,0.011953354,0.009312391,499990.0,69855.0,999980.0,0.0026409629999999996
64,2D_cyclic,3,0.011788845,0.009161472,499990.0,69855.0,999980.0,0.002627372999999999
64,2D_cyclic,4,0.011713743,0.009095907,499990.0,69855.0,999980.0,0.002617836
64,2D_cyclic,5,0.011770248,0.00915575,499990.0,69855.0,999980.0,0.002614498
64,2D_cyclic,6,0.011967897,0.009346008,499990.0,69855.0,999980.0,0.0026218890000000005
64,2D_cyclic,7,0.012046814,0.009427071,499990.0,69855.0,999980.0,0.002619742999999999
64,2D_cyclic,8,0.011852026,0.009244442,499990.0,69855.0,999980.0,0.0026075839999999996
64,2D_cyclic,9,0.011743307,0.009146214,499990.0,69855.0,999980.0,0.002597093
128,1D,0,0.124150991,0.104611635,500000.0,410664.0,1000000.0,0.019539356000000008
128,1D,1,0.121520996,0.096841812,500000.0,410664.0,1000000.0,0.024679184000000007
128,1D,2,0.12092638,0.099849224,500000.0,410664.0,1000000.0,0.021077156
128,1D,3,0.137486458,0.111266375,500000.0,410664.0,1000000.0,0.026220083000000005
128,1D,4,0.11844182,0.092365026,500000.0,410664.0,1000000.0,0.026076794
128,1D,5,0.123933077,0.098276138,500000.0,410664.0,1000000.0,0.025656939000000004
128,1D,6,0.125633001,0.102983952,500000.0,410664.0,1000000.0,0.02264904899999999
128,1D,7,0.111431837,0.087527275,500000.0,410664.0,1000000.0,0.023904562000000004
128,1D,8,0.124506235,0.097601414,500000.0,410664.0,1000000.0,0.02690482100000001
128,1D,9,0.121428013,0.094435215,500000.0,410664.0,1000000.0,0.026992798
128,2D,0,0.021762609,0.018620014,499997.0,74863.0,999994.0,0.003142594999999998
128,2D,1,0.021385908,0.018388748,499997.0,74863.0,999994.0,0.0029971599999999987
128,2D,2,0.023020506,0.02007556,499997.0,74863.0,999994.0,0.0029449460000000004
128,2D,3,0.025056362,0.021983862,499997.0,74863.0,999994.0,0.003072499999999999
128,2D,4,0.021665096,0.018485785,499997.0,74863.0,999994.0,0.003179310999999997
128,2D,5,0.021864414,0.018903971,499997.0,74863.0,999994.0,0.002960443
128,2D,6,0.021788836,0.0188241,499997.0,74863.0,999994.0,0.002964735999999999
128,2D,7,0.032197714,0.029129505,499997.0,74863.0,999994.0,0.0030682090000000023
128,2D,8,0.032099962,0.029042721,499997.0,74863.0,999994.0,0.003057241000000002
128,2D,9,0.062642336,0.059574604,499997.0,74863.0,999994.0,0.0030677320000000036
128,2D_cyclic,0,0.024991274,0.022132397,499995.0,74851.0,999990.0,0.0028588769999999993
128,2D_cyclic,1,0.040754795,0.037828922,499995.0,74851.0,999990.0,0.0029258730000000024
128,2D_cyclic,2,0.024456024,0.021579504,499995.0,74851.0,999990.0,0.0028765200000000005
128,2D_cyclic,3,0.025966406,0.022984743,499995.0,74851.0,999990.0,0.0029816630000000025
128,2D_cyclic,4,0.026648283,0.023605347,499995.0,74851.0,999990.0,0.0030429359999999996
128,2D_cyclic,5,0.021705389,0.018841743,499995.0,74851.0,999990.0,0.0028636459999999975
128,2D_cyclic,6,0.022110462,0.019197464,499995.0,74851.0,999990.0,0.002912998
128,2D_cyclic,7,0.02209568,0.019167662,499995.0,74851.0,999990.0,0.002928018000000001
128,2D_cyclic,8,0.022166967,0.019173622,499995.0,74851.0,999990.0,0.002993344999999998
128,2D_cyclic,9,0.021230936,0.018354416,499995.0,74851.0,999990.0,0.0028765200000000005
